Krymská;0;10000;all;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
Křeslická;0;10000;all;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
Lopuchová;0;10000;all;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
Máchova;0;10000;all;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
Minská;0;10000;all;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
Na kovárně;0;10000;all;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
Na Královce;0;10000;all;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
Na louži;0;10000;all;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
Na spojce;0;10000;all;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
Na stráni;0;10000;all;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
Novgorodská;0;10000;all;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
Oblouková;0;10000;all;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
Orelská;0;10000;all;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
Petrohradská;0;10000;all;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
Pod stupni;0;10000;all;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
Přípotoční;1; 17;odd;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
Přípotoční;2; 8;even;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
Rostovská;0;10000;all;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
Rybalkova;0;10000;all;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
Sámova;0;10000;all;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
Sevastopolská;0;10000;all;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
Smolenská;0;10000;all;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
Sportovní;0;10000;all;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
U seřadiště;0;10000;all;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
U vršovického nádraží;0;10000;all;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
Ukrajinská;0;10000;all;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
Voroněžská;0;10000;all;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
Vršovická;2; 54;even;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
Vršovická;1; 37;odd;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
Vršovické náměstí;0;10000;all;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
Žitomírská;1; 14;all;Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace;Městská část Praha 10
Dobročovická;0;10000;all;Základní škola, Praha 10, V Rybníčkách 1980/31, příspěvková organizace;Městská část Praha 10
Donatellova;0;10000;all;Základní škola, Praha 10, V Rybníčkách 1980/31, příspěvková organizace;Městská část Praha 10
Dubečská;11; 21;odd;Základní škola, Praha 10, V Rybníčkách 1980/31, příspěvková organizace;Městská část Praha 10
Flájská;0;10000;all;Základní škola, Praha 10, V Rybníčkách 1980/31, příspěvková organizace;Městská část Praha 10
Foerstrova;0;10000;all;Základní škola, Praha 10, V Rybníčkách 1980/31, příspěvková organizace;Městská část Praha 10
Kolodějská;0;10000;all;Základní škola, Praha 10, V Rybníčkách 1980/31, příspěvková organizace;Městská část Praha 10
Kružberská;0;10000;all;Základní škola, Praha 10, V Rybníčkách 1980/31, příspěvková organizace;Městská část Praha 10
Květnická;0;10000;all;Základní škola, Praha 10, V Rybníčkách 1980/31, příspěvková organizace;Městská část Praha 10
Michelangelova;0;10000;all;Základní škola, Praha 10, V Rybníčkách 1980/31, příspěvková organizace;Městská část Praha 10
Mirošovická;0;10000;all;Základní škola, Praha 10, V Rybníčkách 1980/31, příspěvková organizace;Městská část Praha 10
Na polníku;0;10000;all;Základní škola, Praha 10, V Rybníčkách 1980/31, příspěvková organizace;Městská část Praha 10
Ondřejovská;0;10000;all;Základní škola, Praha 10, V Rybníčkách 1980/31, příspěvková organizace;Městská část Praha 10
Oravská;0;10000;all;Základní škola, Praha 10, V Rybníčkách 1980/31, příspěvková organizace;Městská část Praha 10
Pelyňková;0;10000;all;Základní škola, Praha 10, V Rybníčkách 1980/31, příspěvková organizace;Městská část Praha 10
Pod strání;0;10000;all;Základní škola, Praha 10, V Rybníčkách 1980/31, příspěvková organizace;Městská část Praha 10
Raffaelova;0;10000;all;Základní škola, Praha 10, V Rybníčkách 1980/31, příspěvková organizace;Městská část Praha 10
Sečská;0;10000;all;Základní škola, Praha 10, V Rybníčkách 1980/31, příspěvková organizace;Městská část Praha 10
Slapská;0;10000;all;Základní škola, Praha 10, V Rybníčkách 1980/31, příspěvková organizace;Městská část Praha 10
Stupická;0;10000;all;Základní škola, Praha 10, V Rybníčkách 1980/31, příspěvková organizace;Městská část Praha 10
Šibřinská;0;10000;all;Základní škola, Praha 10, V Rybníčkách 1980/31, příspěvková organizace;Městská část Praha 10
Štěchovická;0;10000;all;Základní škola, Praha 10, V Rybníčkách 1980/31, příspěvková organizace;Městská část Praha 10
Tomická;0;10000;all;Základní škola, Praha 10, V Rybníčkách 1980/31, příspěvková organizace;Městská část Praha 10
Úvalská;0;10000;all;Základní škola, Praha 10, V Rybníčkách 1980/31, příspěvková organizace;Městská část Praha 10
V olšinách;124;10000;even;Základní škola, Praha 10, V Rybníčkách 1980/31, příspěvková organizace;Městská část Praha 10
V Rybníčkách;0;10000;all;Základní škola, Praha 10, V Rybníčkách 1980/31, příspěvková organizace;Městská část Praha 10
Žermanická;0;10000;all;Základní škola, Praha 10, V Rybníčkách 1980/31, příspěvková organizace;Městská část Praha 10
Žinkovská;0;10000;all;Základní škola, Praha 10, V Rybníčkách 1980/31, příspěvková organizace;Městská část Praha 10
